t,x,y,z,yaw,roll,pitch
0.37,-2.4461394611828094e-07,-2.604197828830465e-07,9.935944450652247e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.38,-2.5411967627086027e-07,-2.895660997088503e-07,9.647637092730473e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.39,-2.6316450427208166e-07,-2.8357506438258847e-07,7.732483141593691e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.4,-2.6186273504908637e-07,-2.7369793096612364e-07,8.609650410818806e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.41000000000000003,-2.6885531708320023e-07,-2.6659427073921316e-07,1.1136115756873539e-07,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.42,-2.776467980019089e-07,-2.3762284174857295e-07,1.2909066843848748e-07,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.43,-2.6751352266999153e-07,-2.676790633502273e-07,1.160358487033039e-07,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.44,-2.6072499204833257e-07,-2.7417327244142157e-07,1.0620935984602564e-07,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.45,-2.7733441451520957e-07,-2.329364092451794e-07,8.852735427764261e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.46,-2.8297866881266913e-07,-2.2997835907030943e-07,7.06472378062585e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.47000000000000003,-2.709997638318623e-07,-2.521979485280622e-07,4.648292121027675e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.48,-2.6355200003666525e-07,-2.7874043414501226e-07,5.0490604312565016e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.49,-2.6251694952764736e-07,-2.8135025690177535e-07,7.697763909746147e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.5,-2.4133014176208876e-07,-3.1465567672750016e-07,7.575918905767685e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.51,-2.339613124052988e-07,-3.0915791697198794e-07,6.003693981622277e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.52,-2.375537615972984e-07,-2.900518304062558e-07,6.609809125676152e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.53,-2.426231348300165e-07,-2.587538737496407e-07,7.566574619528891e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.54,-2.4462685274237954e-07,-2.6486107463900815e-07,7.025396400655438e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.55,-2.485470152905414e-07,-2.6446546750928767e-07,6.30924186771216e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.56,-2.545472868517732e-07,-2.7704103168407824e-07,5.848448029862076e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.5700000000000001,-2.603121342504069e-07,-2.871385235895532e-07,6.274340127987891e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.58,-2.6452526488182543e-07,-3.1091591059649444e-07,4.67036417383273e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.59,-2.711794675938995e-07,-3.3440966700374055e-07,2.790600385107576e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.6,-2.841050181749274e-07,-3.3794668682380955e-07,2.6686101544564146e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.61,-2.9174572063632597e-07,-3.1510354069657077e-07,2.4146303075632562e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.62,-2.9091041662361925e-07,-3.0889605625838603e-07,4.477392786185489e-09,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.63,-2.9133238851898146e-07,-2.925322693563452e-07,-1.1059505673036518e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.64,-3.12805578447185e-07,-2.576651235762626e-07,-9.689359288897938e-10,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.65,-2.7527390396637526e-07,-3.160242365520683e-07,4.209117737649128e-09,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.66,-2.54114238108034e-07,-3.4141012859026796e-07,5.000292573301845e-09,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.67,-2.5241072040035577e-07,-3.299071731358921e-07,-5.075834101319813e-09,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.68,-2.593321454324276e-07,-3.015909513222933e-07,2.092664303740861e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.6900000000000001,-2.6736973059380055e-07,-3.024419353847209e-07,2.9506973479052485e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.7000000000000001,-3.0104856662818584e-07,-2.4912835505726887e-07,3.9039224015470516e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.71,-2.930583855893246e-07,-2.409608281134854e-07,3.614202677875252e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.72,-2.7092106010828403e-07,-2.747269156369786e-07,4.729926384087773e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.73,-2.532598700599318e-07,-2.8207593611088013e-07,4.960629266741187e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.74,-2.527668430165639e-07,-2.2905247913149553e-07,4.623702990091912e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.75,-2.562711840616324e-07,-2.2788824346593566e-07,4.94642919626389e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.76,-2.588705555518373e-07,-1.9372035715356576e-07,7.690189197180262e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.77,-2.7554844422205246e-07,-1.5987176495511616e-07,8.853761601266474e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.78,-2.9409863023834986e-07,-1.1603040530186591e-07,5.777666139145723e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.79,-2.7994527598756104e-07,-1.505319028977482e-07,1.5346945377987457e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.8,-2.3046928208983834e-07,-2.757904185378793e-07,-5.408281746862613e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.81,-2.1952277349480634e-07,-2.840524580436732e-07,-8.925325047840989e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.8200000000000001,-2.661974348929731e-07,-1.9572114946262218e-07,-8.455246092869268e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
0.8300000000000001,-2.0087351388333727e-07,-2.737468366764699e-07,-6.82515482141005e-08,62.12912499999999,0.001376812500000213,-0.0020588749999999045
