t,x,y,z,yaw,roll,pitch
0.29,-2.397318351639453e-08,1.0372379833308072e-07,-1.925576521836758e-08,-0.012960000000000001,0.0012499999999999734,-0.0022500000000000853
0.3,-2.5486904705462962e-08,9.281614688109299e-08,-1.625972762956214e-08,-0.012960000000000001,0.0012499999999999734,-0.0022500000000000853
0.31,-1.4781699166956526e-08,6.119978817629568e-08,-2.573558882243437e-08,-0.012960000000000001,0.0012499999999999734,-0.0022500000000000853
0.32,-2.7424262045784538e-08,7.791336874950047e-08,-1.992858704119161e-08,-0.012960000000000001,0.0012499999999999734,-0.0022500000000000853
0.33,-2.2990119718202923e-08,8.437138980361376e-08,-2.449314844949398e-08,-0.012960000000000001,0.0012499999999999734,-0.0022500000000000853
0.34,-1.591078224718595e-08,8.129269229729965e-08,-1.3713487166069324e-08,-0.012960000000000001,0.0012499999999999734,-0.0022500000000000853
0.35000000000000003,-2.6659000047714968e-08,1.111631477411081e-07,2.9946889586511796e-08,-0.012960000000000001,0.0012499999999999734,-0.0022500000000000853
0.36,-4.1348586185061514e-08,1.3633787924662023e-07,4.481598408742184e-08,-0.012960000000000001,0.0012499999999999734,-0.0022500000000000853
0.37,-4.7651945059476795e-08,1.3609459425389472e-07,5.474209424651223e-08,-0.012960000000000001,0.0012499999999999734,-0.0022500000000000853
0.38,-6.051225103724867e-08,1.467360028238081e-07,6.344456136469703e-08,-0.012960000000000001,0.0012499999999999734,-0.0022500000000000853
0.39,-6.406227886818136e-08,1.3193142447626695e-07,5.577749904893827e-08,-0.012960000000000001,0.0012499999999999734,-0.0022500000000000853
0.4,-3.212557188501196e-08,6.42693068948375e-08,3.785983538880819e-08,-0.012960000000000001,0.0012499999999999734,-0.0022500000000000853
