t,x,y,z,yaw,roll,pitch
0.98,-573.209480718477,-438.20283399665266,-633.2470447489931,-19.61946631249998,-0.7705588750000061,0.20998399999999995
0.99,-572.94663270368,-437.8858017005357,-632.9971640963173,-17.74446631249998,-0.5205588750000061,0.27248399999999995
1.0,-572.84557899577,-437.8173471088709,-632.6775291198481,-16.24446631249998,0.22944112499999392,0.959984
1.01,-572.8300836069731,-437.8719367102973,-632.3561763764139,-15.93196631249998,3.604441124999994,3.334984
1.02,-572.8561573850051,-437.97886430501285,-632.0651355529593,-14.55696631249998,4.916941124999994,50.147484
1.03,-572.8991751058408,-438.09995139167177,-631.8164725938325,-14.61946631249998,4.166941124999994,54.584984
1.04,-572.9459619282921,-438.215945842945,-631.6117328091627,-15.86946631249998,2.354441124999994,2.147484
1.05,-572.9899841726087,-438.3183218244211,-631.4473892895012,-17.05696631249998,1.166941124999994,1.022484
1.06,-573.0284488626629,-438.40440718763386,-631.3178775538688,-17.11946631249998,1.104441124999994,1.022484
1.07,-573.0605861847314,-438.4745265849853,-631.2172190591943,-15.43196631249998,2.041941124999994,1.897484
1.08,-572.2366154078306,-437.434858976319,-632.194387843602,-14.93196631249998,1.979441124999994,2.084984
1.09,-550.6108523380333,-439.77674569896817,-611.4620940789557,-14.43196631249998,1.229441124999994,1.272484
1.1,-573.268410766726,-435.36866097094514,-632.228674874177,-13.30696631249998,0.7919411249999939,0.709984
1.11,-584.7552938473076,-435.3744787291931,-640.4480247797667,-12.24446631249998,0.6669411249999939,0.772484
1.12,-589.7858530226713,-435.4663601233557,-642.1507747567899,-10.11946631249998,0.04194112499999392,0.709984
1.1300000000000001,-591.2063300306917,-433.40348567717575,-645.9526400298467,-8.36946631249998,-0.4580588750000061,0.39748399999999995
1.1400000000000001,-562.0694235660194,-425.8967618030963,-617.0448393991157,-7.869466312499981,-0.2705588750000061,0.647484
1.1500000000000001,-575.507241671684,-448.5947553956884,-641.6935836209891,-7.681966312499981,-1.083058875000006,-0.16501600000000005
1.16,-584.7753272185436,-464.44437304231144,-651.3251641810859,-7.681966312499981,-2.208058875000006,-1.165016
1.17,-585.0861805139522,-466.4774667841907,-660.2321980528003,-8.05696631249998,-2.708058875000006,177.709984
1.18,-585.6913798480642,-464.9805785919622,-667.642162744315,-8.05696631249998,-2.520558875000006,177.584984
1.19,-540.2924602127376,-462.7102580451422,-650.0873714885979,-7.869466312499981,-2.520558875000006,177.459984
1.2,-525.3526575642287,-465.8077355728795,-642.950734733157,-7.494466312499981,-2.395558875000006,-1.352516
