t,x,y,z,yaw,roll,pitch
0.5700000000000001,-321.9496945830616,528.0103275681447,-414.98406706566334,359.8009801875,-0.5024915000000001,-0.001488062499999998
0.58,-328.86641895873265,554.5398951385721,-431.33028773947495,359.8009801875,-0.4399915000000001,-0.001488062499999998
0.59,-332.2539733772501,577.1457077968233,-433.8053654492209,359.8009801875,-0.4399915000000001,-0.001488062499999998
0.6,-347.65128047401697,562.08400876332,-405.2314575645597,359.8009801875,-0.4399915000000001,-0.001488062499999998
0.61,-336.7368765866037,619.9063791515823,-412.06548639334113,359.8009801875,-0.4399915000000001,-0.001488062499999998
0.62,-131.54589902034598,968.9928394089416,-336.37909425484156,359.8009801875,-0.4399915000000001,-0.001488062499999998
0.63,-54.14940102362036,1101.9261594234379,-313.4362636246472,359.8009801875,-0.4399915000000001,-0.001488062499999998
0.64,-7.316281974015709,1173.7681130340416,-296.96174335131803,359.9259801875,-0.4399915000000001,0.1860119375
0.65,17.08571558490985,1208.22671451721,-288.3053193974943,-0.0115198125,-0.4399915000000001,0.2485119375
0.66,28.393795392177534,1221.5840270495137,-283.08050815065604,-0.0115198125,-0.4399915000000001,0.1860119375
0.67,20.967573698515988,1146.470793151393,-300.7663720951644,-0.0115198125,-0.4399915000000001,0.1235119375
0.68,-67.03864447574061,704.7874103094846,-400.9990262542295,-0.0115198125,-0.4399915000000001,0.1235119375
0.6900000000000001,-108.23806704230618,483.84000341681326,-455.04576812707774,-0.0115198125,-0.4399915000000001,0.1235119375
0.7000000000000001,-132.08082991472216,362.46052432207745,-485.1496446006063,-0.0115198125,-0.4399915000000001,0.1235119375
0.71,-145.19562260563364,297.92489914353007,-510.1330940233129,-0.0115198125,-0.4399915000000001,0.1235119375
0.72,-158.2074183682679,264.8439870122699,-503.6296053499267,0.050980187499999996,-0.4399915000000001,0.1235119375
0.73,-156.66973858299033,253.4581908775736,-528.4294886056402,0.050980187499999996,-0.4399915000000001,0.1235119375
0.74,-161.39164994970056,247.16459354317476,-519.09269873853,0.050980187499999996,-0.4399915000000001,0.1235119375
0.75,-160.05000011575152,251.22392647903533,-522.1380551462619,0.050980187499999996,-0.4399915000000001,0.1235119375
0.76,-161.34364728157604,256.2319118710183,-514.5220904666335,0.050980187499999996,-0.4399915000000001,0.0610119375
0.77,-156.63851532365956,264.97184638348966,-524.8341108660039,0.050980187499999996,-0.4399915000000001,0.0610119375
0.78,10617.026630039434,32267.670898029784,961.5296281042935,0.050980187499999996,-0.4399915000000001,0.0610119375
0.79,15508.702393211415,46793.34325756761,1630.5913396773171,0.050980187499999996,-0.4399915000000001,0.0610119375
0.8,18094.43500299686,54749.15795376792,1995.4732399105492,0.050980187499999996,-0.4399915000000001,0.0610119375
0.81,19583.86867173429,59263.92507013556,2271.6242217300396,0.050980187499999996,-0.4399915000000001,0.0610119375
0.8200000000000001,20270.370052458664,61350.71173347668,2395.171432550595,0.050980187499999996,-0.4399915000000001,0.0610119375
0.8300000000000001,20565.22370767486,62149.82027279698,2478.5553983521086,0.050980187499999996,-0.4399915000000001,0.0610119375
0.84,20625.785640886148,62258.37342900874,2490.8597550091067,0.050980187499999996,-0.4399915000000001,0.0610119375
0.85,20547.66680102098,62032.34853558681,2502.281327864856,0.050980187499999996,-0.4399915000000001,0.0610119375
0.86,20427.146860159995,61672.15232909215,2495.1358373371436,0.050980187499999996,-0.4399915000000001,0.0610119375
0.87,20297.024580633723,61283.94606713582,2481.5936933771272,0.050980187499999996,-0.4399915000000001,0.0610119375
0.88,20175.004913821642,60920.211674829196,2466.367096530723,0.050980187499999996,-0.4399915000000001,0.1235119375
0.89,20061.144551239413,60596.575534017735,2460.1070438067036,0.050980187499999996,-0.4399915000000001,0.1860119375
0.9,19962.751685827505,60315.89339146192,2443.6360675412416,0.050980187499999996,-0.4399915000000001,0.1235119375
0.91,19881.531590213217,60072.33825087649,2418.175511274631,0.050980187499999996,-0.4399915000000001,0.1235119375
0.92,19810.192218405296,59886.27285418346,2412.039459009675,0.050980187499999996,-0.4399915000000001,0.1235119375
0.93,19812.356032364223,59923.65863775836,2411.3131190442728,0.050980187499999996,-0.4399915000000001,0.1235119375
0.9400000000000001,19805.039018432075,59901.57048479372,2403.0230862820995,0.050980187499999996,-0.4399915000000001,0.1235119375
0.9500000000000001,19780.556528980993,59867.12631549462,2414.174608804382,0.050980187499999996,-0.4399915000000001,0.1235119375
0.96,19762.616385134843,59830.71220009287,2417.8325008130614,0.050980187499999996,-0.4399915000000001,0.1235119375
0.97,19895.66790027223,59759.37896460725,2511.3438527431463,0.050980187499999996,-0.4399915000000001,0.1235119375
0.98,19861.88944554005,59598.384019846395,2490.8132008751318,0.050980187499999996,-0.4399915000000001,0.1235119375
0.99,19855.65807172413,59516.9964823813,2482.108533666317,0.050980187499999996,-0.4399915000000001,0.1235119375
1.0,19848.565990003746,59465.992978667695,2476.4407634166932,0.050980187499999996,-0.4399915000000001,0.1235119375
1.01,19849.27736396983,59439.31363542006,2465.1960614718855,0.050980187499999996,-0.4399915000000001,0.1235119375
1.02,19841.95780899759,59419.208892156676,2464.21844498537,0.050980187499999996,-0.4399915000000001,0.1235119375
1.03,19850.516584178935,59413.222959842074,2451.0001407275586,0.050980187499999996,-0.4399915000000001,0.1235119375
1.04,19879.296451047056,59397.95477962899,2489.308042814618,0.050980187499999996,-0.4399915000000001,0.1235119375
1.05,19905.217189820956,59402.909717793875,2496.44022993348,0.050980187499999996,-0.4399915000000001,0.1235119375
1.06,19914.147320134547,59402.24461853982,2504.1418366264456,0.050980187499999996,-0.4399915000000001,0.1235119375
1.07,19929.022924979578,59407.42176670966,2499.8231180113557,0.050980187499999996,-0.4399915000000001,0.1235119375
1.08,19922.259052906476,59401.656260462216,2504.6625226934366,0.050980187499999996,-0.4399915000000001,0.1235119375
1.09,20196.087776699416,59314.84611084453,2632.1905846247196,0.050980187499999996,-1.0024915,0.0610119375
1.1,20320.8895910481,59275.42610776171,2689.5897228558492,0.1134801875,-1.0024915,0.1235119375
1.11,20432.98181438687,59246.34596282958,2764.306431861701,0.1134801875,-1.0024915,0.1235119375
1.12,20491.570119967982,59234.57798210115,2798.684762312557,0.1134801875,-1.0024915,0.1235119375
1.1300000000000001,20528.91466185004,59231.72545264883,2808.2935288033154,0.1134801875,-1.0024915,0.1860119375
1.1400000000000001,20544.82176409415,59230.91589782384,2812.399419591146,0.1759801875,-1.0024915,0.1860119375
1.1500000000000001,20569.337353687937,59252.1233960395,2781.589384020645,0.1759801875,-1.0649915,0.1235119375
1.16,20577.760727285968,59262.58461499671,2766.0504859107423,0.1759801875,-1.0649915,0.1235119375
1.17,20597.178066496235,59272.605445237925,2738.859777868417,0.1759801875,-1.0649915,0.1235119375
1.18,20595.29091343625,59285.3679714072,2721.6643931165563,0.1759801875,-1.0649915,0.1235119375
1.19,20587.540312894467,59314.70783660216,2715.5206184422746,0.1759801875,-1.0649915,0.1235119375
1.2,20580.10411200396,59322.23208955458,2722.0758933311095,0.1134801875,-1.0024915,-0.001488062499999998
1.21,20574.80401078802,59326.87897575719,2724.7142957640917,0.1759801875,-1.0649915,0.1235119375
1.22,20578.686842308784,59336.55805739762,2715.92017381134,0.1759801875,-1.0649915,0.1235119375
1.23,20557.257300434456,59372.046382736626,2703.810349824521,0.1759801875,-1.0649915,0.1860119375
1.24,20472.213185477736,59410.66367652686,2720.2925974973427,0.1759801875,-1.1274915,0.1860119375
1.25,20428.494722365216,59441.73911384153,2719.031360764448,0.1759801875,-1.1274915,0.1860119375
1.26,20488.76425575724,59402.05822292592,2697.8456372528135,0.1759801875,-1.1274915,0.1860119375
1.27,20510.32993117078,59379.209166782755,2697.2131373641896,0.1759801875,-1.1274915,0.1860119375
1.28,20513.621503138937,59358.06300725398,2706.066220586678,0.1759801875,-1.1274915,0.1860119375
1.29,20516.567413543387,59346.81800310419,2710.1392413049507,0.1759801875,-1.1274915,0.1860119375
1.3,20518.15123868978,59340.521577098974,2712.5243536277926,0.1759801875,-1.1274915,0.1860119375
1.31,20518.943800988087,59337.15238578422,2713.88802295461,0.1759801875,-1.1274915,0.1860119375
1.32,20519.289049781208,59335.48033598782,2714.6412790809313,0.1759801875,-1.1274915,0.1860119375
1.33,20519.391378968736,59334.76500804067,2715.03572452328,0.1759801875,-1.1274915,0.1860119375
1.34,20519.370033765645,59334.567004116194,2715.223935099673,0.1759801875,-1.1274915,0.1860119375
1.35,20519.292835408403,59334.63044982572,2715.297335881686,0.1759801875,-1.1274915,0.1860119375
1.36,20519.1969543142,59334.81019623181,2715.3098608570544,0.1759801875,-1.1274915,0.1860119375
1.37,20519.101607722314,59335.02700478285,2715.292663089256,0.1759801875,-1.1274915,0.1860119375
1.3800000000000001,20540.833024664495,59339.97023625678,2702.243889107913,0.1759801875,-1.1274915,0.1860119375
1.3900000000000001,20550.660292898636,59342.30749904721,2696.3035631609264,0.1759801875,-1.1274915,0.1860119375
1.4000000000000001,20556.015872423395,59343.64351276786,2693.0412568996635,0.1759801875,-1.1274915,0.1860119375
1.41,20558.758659287094,59344.38124855082,2691.3490282425355,0.1759801875,-1.1274915,0.1860119375
1.42,20554.22973133427,59340.61902316583,2694.838146117576,0.1759801875,-1.1274915,0.1860119375
1.43,20557.075795546636,59343.53277898815,2691.677367607265,0.1759801875,-1.1274915,0.1860119375
