t,x,y,z,yaw,roll,pitch
0.28,-1003.5108257105928,26.73085808122059,-277.5306549325848,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.29,-993.1662731760712,23.337281791025205,-305.1604474507045,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.3,-906.2472399054651,-135.4849180940642,-296.3819768774023,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.31,-869.4222035609033,-215.25837055734684,-295.9672412585176,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.32,-849.7132646948231,-256.844384145018,-291.1464726572591,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.33,-838.7212392487762,-277.80671531586756,-320.17530118418694,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.34,-833.7744287574592,-287.55103844434416,-333.0562704011934,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.35000000000000003,-832.0516532927212,-291.03691509531353,-340.082793426207,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.36,-834.1101810337319,-295.0301597314789,-333.9593504873271,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.37,-835.808869856881,-295.4091596589614,-331.1976593705706,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.38,-837.3727792946072,-294.41445472056773,-329.3615430944029,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.39,-891.1843759871413,-318.5970734232696,-341.75205534699916,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.4,-919.7419141872286,-330.4153005918593,-339.52172034364867,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.41000000000000003,-935.3146091829385,-336.07558180738755,-338.906751522794,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.42,-942.0505522872593,-336.57175629997613,-342.1958592645984,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.43,-950.729352463878,-338.5228454396374,-327.66391083954045,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.44,-954.4874083937808,-338.7895984763792,-321.0887364105785,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.45,-956.0738529829464,-338.4467350864649,-317.38457103666985,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.46,-956.4896575513362,-337.85157069482113,-315.3836504552422,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.47000000000000003,-956.3169569445515,-337.19587614239776,-314.37415431389246,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.48,-955.8853655699457,-336.5753241046798,-313.92671849979405,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.49,-958.4370490424423,-337.6082300133317,-307.0627791553531,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.5,-959.328099966096,-337.86832880172045,-304.02827640210666,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.51,-959.6436225698964,-337.8898412814522,-302.44780380858464,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.52,-959.6590574970281,-337.7975341524413,-301.7013298812984,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.53,-965.400128567499,-344.91000166303627,-262.7608105834846,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.54,-971.3716871122779,-303.93473814039305,-241.6068888051739,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.55,-974.5839352629002,-285.98458587585816,-229.14562219911366,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.56,-976.1903786605758,-276.0280624940346,-222.83981894065104,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.5700000000000001,-976.9232200830768,-270.8174547987077,-219.9027455551866,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.58,-977.1759690008585,-268.33403028959947,-218.8277363724457,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.59,-977.1794038223178,-267.36828941160115,-218.72887575951341,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.6,-977.0657453797629,-267.20683380513464,-219.09674511872595,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.61,-955.660824167252,-260.73785036485117,-243.96556951208947,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.62,-945.856268125463,-258.0897814369253,-255.58391568973448,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.63,-930.0196423915087,-252.40160720134338,-274.26259098396685,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.64,-922.7909540794419,-250.12654084318189,-284.8230654697107,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.65,-919.2038851810454,-252.82385651938134,-292.02007161956595,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.66,-900.974073677244,-251.69551993391738,-298.62838666691806,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.67,-895.4395978242151,-251.41688889718597,-298.32243252727477,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.68,-891.8848617798353,-251.2029765906194,-299.49632126415435,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.6900000000000001,-899.7254187461921,-251.67184814133634,-274.9266249128265,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.7000000000000001,-903.5003733873249,-251.98180303171503,-263.53957963333744,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.71,-905.8873640484667,-252.22980146114494,-257.09578856211573,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.72,-909.1191124612906,-252.85841940571748,-249.96416074148306,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.73,-910.8496670181642,-253.2064584619043,-246.5293531652378,-0.00396,0.0012539375000000241,-0.0019978749999998158
0.74,-911.8721622499285,-253.4302386515778,-244.8168541564467,-0.00396,0.0012539375000000241,-0.0019978749999998158
