t,x,y,z,pitch,yaw,roll
1.6689300537109375e-06,0.0,0.0,0.0,0.0,0.0,0.0
15.209872245788574,-0.9775240794040744,-0.10468473086249029,-0.18299667021414542,0.004906138356638763,-0.05212704448203955,0.004517774242695751
15.25107192993164,-1.022457908060548,-0.2879357633137849,0.7990420307278315,0.0017490047636078323,-0.04258508166585845,0.01761491381904707
15.295664310455322,-0.12296893605958992,-0.5830260576586861,1.1212862043479284,0.05842948345502398,0.1540193293689728,0.04501598402737366
15.339599132537842,0.834289114158118,-0.6779989666132019,1.3944842494692482,-0.11881331930328191,-2.0758462688476156,-0.09405839979385112
15.405148029327393,1.5674670159024076,-0.6920741135827041,0.7145930415310754,-0.11862352997647992,-2.022460897308922,-0.101480217510654
15.44690728187561,2.5351555987334344,-0.890129552403212,0.870647037994146,-0.31769249110644987,-2.974156360261978,-0.09053634363359767
15.488584280014038,2.4788324816161738,-1.1452172062226305,1.8359231618815535,-0.33587773007232113,-2.970306609149369,-0.014550961305544759
15.530131816864014,2.4109173951298377,-1.4043084014919627,2.7993853010242704,-0.3743491449166327,-2.9648106197764656,0.027330761202468922
15.579570293426514,2.4442504843520503,-1.4360060334743114,3.798326823481724,-0.3750524808785737,-2.966040368886924,0.031131913156696795
15.648653268814087,2.0673679590153133,-1.5869341821136733,4.712208794003136,-0.38292500642448135,-2.969565592114785,0.06777010353952784
15.71703577041626,1.8249302415762068,-1.7777502960839884,5.663425469536204,-0.39354348714797294,-2.971156284542075,0.09839077617596557
15.786149978637695,0.8625178790624187,-1.523557145910851,5.567778792198787,-0.3382023223477151,-2.7375620564023775,0.13291477330059612
15.853596448898315,0.7893807882771612,-2.5198607094801737,5.522721326995562,-1.3067527565852872,-2.6583183614099046,-0.14126711537560468
15.921431064605713,0.4020558737595406,-2.6511551444890316,6.435267863852516,-1.3100117508546683,-2.65656285562284,-0.11394006144882479
15.993299007415771,0.7477623955776984,-3.58831620463606,6.482343846226653,-2.1056298320738382,-2.96383450033844,-0.2633926002560076
16.06451916694641,-0.21796242989158132,-3.413388998458105,6.290573061144286,-2.052002507700351,-2.5909791365771095,-0.2153184199413487
16.129512548446655,-0.14874987342238363,-3.512191863587744,7.283270203211882,-2.052496303413331,-2.59342031712764,-0.19429154242646218
16.19811463356018,-0.12210305066006905,-3.6674717647683504,8.27078126599853,-2.092918519156814,-2.594134784751808,-0.08013976184021901
16.264607429504395,-0.16497801526914688,-3.4885498084293878,7.28785264654053,-2.088904970257145,-2.603954313885445,-0.0844756028910538
16.335386037826538,-0.17144170944015047,-4.486800113201016,7.229077229221586,-1.9391798894340826,-2.6065716426653283,-0.050254594272370195
16.405362129211426,-0.2382475456762857,-4.615074797677616,6.239591208316177,-1.9407698967924694,-2.618824452629885,-0.03456674899567383
16.473469734191895,-0.25492520879110286,-4.440117981493985,5.2551563612978915,-1.9439939284374865,-2.620533966993185,-0.026314423970276144
16.542028427124023,-0.3398962542361942,-4.732767724896299,6.2075932616343525,-1.936441791476941,-2.619119196029027,-0.04841721149682314
16.609402894973755,-0.3541182374771393,-4.665512781435962,5.209958805647171,-1.9188918943719506,-2.5958965798456743,-0.11440984235456683
16.678847074508667,-0.4119676621567931,-5.661832110038638,5.146703453960963,-1.7704351184530875,-2.6026908789422194,-0.095647823507934
16.7464599609375,-0.31959256990580687,-5.933764141587621,6.104575999005064,-1.7624036691093916,-2.600204420798576,-0.1256733726393701
16.813966751098633,0.664408288764605,-5.959553201108079,6.280863362548075,-1.765163741403524,-3.264703259866568,-0.1614523368953005
16.886853456497192,0.7171670560600423,-5.006370131549783,6.578619216194806,-1.551073874110292,-3.277382314931315,-0.1696478011692716
16.95405626296997,0.739136514745344,-5.067197907648829,7.576525687032588,-1.549077604370727,-3.263945419680706,-0.20187171556085468
17.023022651672363,0.7287056029380221,-4.067295796376185,7.585851133476524,-0.6516497843786467,-3.254603642832946,-0.0019530712266234921
17.09015941619873,1.0558306379891345,-3.929471729717328,6.6509748111255815,-0.6411518569092814,-3.2627883765779613,-0.046675541746186544
17.158063888549805,0.7314483858990515,-3.6587138473975798,5.744627017124466,-0.6454853969022812,-3.2710270147105387,-0.04046540150387389
17.225502490997314,0.691493634556437,-3.5484122209626108,4.751532273884452,-0.6420123626837883,-3.2748852546601337,-0.05304183239006963
17.29773998260498,0.7552411096174477,-3.716444651329293,5.735250405143813,-0.6130669868735263,-3.2670095280536064,-0.13082800391637717
17.36587381362915,0.6890348537580508,-3.4332842669145363,4.778465722791945,-0.6149283256025903,-3.268502308136749,-0.09611588561790384
17.436529397964478,0.10368230375712706,-3.076994011105339,4.050166576957741,-0.6122033577590759,-3.2634679587751503,-0.10011454450556684
17.501484394073486,0.4002583149089468,-2.8661677143813504,3.118718810188759,-0.6383646502300677,-3.266262740597415,0.027780706673339726
17.570119380950928,-0.5272762377911739,-2.8486787995317178,2.745390815786021,-0.6603777311820423,-3.609147144305102,0.12531192254365103
17.638773441314697,-0.6803861428960255,-3.8368873432243324,2.7442812520401927,-0.9587743408088648,-3.5625732446424045,0.08548253892366055
17.70504927635193,-0.6865724070980872,-4.051953398305437,3.720861162793569,-0.9825666440711733,-3.560933841592778,0.15549149662082695
17.777376413345337,-0.7022473686176564,-4.157068991088538,4.715197628852829,-0.9860289530176266,-3.561976846998743,0.16694823745471862
17.847492456436157,-1.0250863606987628,-5.088740331847445,4.548573807024861,-0.842807709470431,-3.6124629289189647,0.17990195404822892
17.913365602493286,-0.9896964571762001,-5.062080950701287,3.549555873189053,-0.8468976919304116,-3.6070957824611893,0.19057534697607711
17.983237504959106,-1.8092153297621536,-5.140128134354069,4.117268348478543,-0.8445261350226699,-3.598707684446418,0.19391888961350032
18.05170488357544,-1.8609898158250069,-6.086179518884481,3.797414975163486,-0.8193078660587559,-3.6002145311259777,0.20052615222492212
18.118753910064697,-1.9675923253755203,-6.3514074579181665,4.75568948975389,-0.83177436545509,-3.59864848795471,0.27362019942009846
18.18970537185669,-1.9038952470203359,-6.3577250482351735,5.753638772163372,-0.8429498789463014,-3.609975185986899,0.30952465457996103
18.256937265396118,-1.7402833507085438,-6.140876343265835,4.791241875587754,-0.8511922876094052,-3.599922954335345,0.28212864017717165
18.326629638671875,-1.581904213905293,-6.400937108001057,5.743756677399666,-0.8354950509816378,-3.595588144773597,0.22589786057634184
18.395184993743896,-1.685166478049241,-7.395572001876411,5.737565337525984,-1.0675390303951782,-3.5703308716413424,0.22211259036665423
18.461458206176758,-1.9464991948479562,-7.631513212346493,6.673533796573892,-1.0758024896561904,-3.562871333354202,0.2820572880693861
18.5285747051239,-1.8926834494182063,-7.869095421783248,7.643409334621424,-1.0755333253248403,-3.564834628760636,0.28581288729507726
18.597678899765015,-1.9720485875804499,-7.730433006746793,6.656254883939695,-1.0744796665425,-3.563022788706925,0.28802802559446095
18.67160677909851,-2.8681075800401996,-7.31918416999506,6.489064345025658,-0.7696071653068504,-2.8605242940962974,0.4470112478282565
18.737662076950073,-2.763761733478579,-7.615368581059632,7.438478237354852,-0.7779866181564784,-2.8650860947069408,0.46734379362546785
18.805630445480347,-2.84358143431253,-7.844912886066837,8.408497941998803,-0.7769334750112844,-2.865162493396348,0.4496146558608453
18.874086380004883,-1.8492273463948243,-7.826153005860496,8.512939383658692,-0.7662733012452492,-3.238367257120845,0.4140208116259515
18.94203233718872,-1.7535152209205496,-7.574678720525177,7.549819519440178,-0.7454232581238399,-3.2354309951043394,0.36096631474133156
19.009500741958618,-1.8428809859881794,-7.7387388888138195,6.567425494002839,-0.7246103797416411,-3.243334906946164,0.3117164391592928
19.081961154937744,-1.9197355474348603,-7.620687071714477,5.577396633380896,-0.7717846757033786,-3.2559440443502456,0.4733725083116672
19.150856256484985,-2.1740518968962586,-8.585059678984388,5.504536021634445,-1.2929605452370367,-3.111265492275274,0.3753874158559073
19.21896982192993,-2.2326051506328604,-7.58870230208031,5.566531940578222,-1.102062248557466,-3.1024888017175725,0.4500299391990405
19.285089015960693,-2.167993687314327,-7.655788866045741,6.56218486792949,-1.095330743850885,-3.1018040509136133,0.42040046057749325
19.35484766960144,-3.1123629691837804,-7.342756267280502,6.461302502911321,-0.9363469210942144,-2.59699312544475,0.46647383808313864
19.423129081726074,-4.093606508119761,-7.491952838384015,6.339230800754958,-0.9070257192577207,-2.777768445409174,0.45651264721457785
