t,x,y,z,pitch,yaw,roll
2.1457672119140625e-06,0.0,0.0,0.0,0.0,0.0,0.0
36.36485958099365,-0.16820560047225777,-0.047821482108892144,0.9845912765298483,-0.03494921375182919,-0.17061966978773765,-0.01897563951885932
36.41977620124817,-0.13066229585665645,-0.13913007709931663,1.9797059637691707,-0.03214390175169558,-0.2991711495083961,-0.09278968474954027
36.46408200263977,0.8636330748813883,-0.23288150967818688,1.928839623048578,-0.3133424468889939,-2.485347080958713,-0.2780320622545923
36.95474433898926,1.153590747383674,-0.16394735963165086,0.9742859937985405,-0.3275324965100105,-2.5833540291749837,-0.44911120499231416
37.086697816848755,0.9816683797649752,-0.23586204394821061,1.9567680433506072,0.14039486628078715,-7.113091327142922,-0.3224744619029729
37.151891231536865,1.2441761546562837,-0.026663620789593945,1.0147883790958199,0.14352332356808914,-7.1132062119587625,-0.3305823685310597
37.21808123588562,0.9537269865907217,-0.24127843400107077,1.9473009863672848,0.1389830182950668,-7.114666129348724,-0.3209287960750367
37.28188896179199,0.8286353115271664,-0.28507514790904015,2.9384790332794717,0.14462081936735213,-7.107513603821758,-0.36540621951360014
37.34805989265442,-0.17126338376646577,-0.2902449965798193,2.9517407003999008,0.12041780464201346,-5.877796028870484,-0.22426067080159912
37.414100885391235,-0.31386574676263745,-0.4984401192871092,3.9193766634298024,0.13556927516104028,-5.876728959072668,-0.3232140138011051
37.48029851913452,0.6617044275847345,-0.33165825597872933,4.0623684289102755,0.2919551114205174,-6.6655431683378055,-0.40084180284370946
37.54547429084778,1.6468083395521234,-0.32681689453809115,4.234260382898668,0.3002112151654725,-6.952382414350022,-0.4227706538169524
37.61263585090637,2.568026727905844,-0.6719425179164369,4.413829269531849,0.23571542658184982,-7.159345433126428,-0.4905536958659584
37.679279804229736,3.522395050654526,-0.9704318213188646,4.423061836249809,0.11385340490019101,-7.565257857405482,-0.5484685156046754
37.743282079696655,3.64844566377297,-0.7785844674184959,3.4497654601474976,0.11318987636111219,-7.5583636609215565,-0.49108153481724925
37.81134343147278,2.6888338652481263,-0.9971775683439081,3.2726715518397067,0.010743373284294906,-7.158307107121232,-0.4608886723194705
37.878803730010986,1.6989266098197224,-1.010638211389456,3.131595555515011,-0.0015331921008021896,-6.187037084203135,-0.46147232421275125
